LECROYHDO6034,16324,Waveform
Segments,1,SegmentSize,1252
Segment,TrigTime,TimeSinceSegment1
#1,10-Jul-2024 13:26:50,0                 
Time,Ampl
1.35476e-07,0.0788
1.35876e-07,0.0787
1.36276e-07,0.0791
1.36676e-07,0.079
1.37076e-07,0.0794
1.37476e-07,0.0793
1.37876e-07,0.0796
1.38276e-07,0.0794
1.38676e-07,0.0796
1.39076e-07,0.0793
1.39476e-07,0.0798
1.39876e-07,0.0795
1.40276e-07,0.0796
1.40676e-07,0.0795
1.41076e-07,0.0798
1.41476e-07,0.0797
1.41876e-07,0.0804
1.42276e-07,0.0807
1.42676e-07,0.0813
1.43076e-07,0.0812
1.43476e-07,0.0816
1.43876e-07,0.0817
1.44276e-07,0.0821
1.44676e-07,0.0824
1.45076e-07,0.0828
1.45476e-07,0.0828
1.45876e-07,0.0832
1.46276e-07,0.0832
1.46676e-07,0.0839
1.47076e-07,0.0837
1.47476e-07,0.0843
1.47876e-07,0.0842
1.48276e-07,0.0844
1.48676e-07,0.0843
1.49076e-07,0.0845
1.49476e-07,0.0842
1.49876e-07,0.0842
1.50276e-07,0.0839
1.50676e-07,0.0843
1.51076e-07,0.0842
1.51476e-07,0.0843
1.51876e-07,0.0841
1.52276e-07,0.0848
1.52676e-07,0.085
1.53076e-07,0.0851
1.53476e-07,0.085
1.53876e-07,0.0858
1.54276e-07,0.0856
1.54676e-07,0.0861
1.55076e-07,0.0863
1.55476e-07,0.0869
1.55876e-07,0.0871
1.56276e-07,0.0874
1.56676e-07,0.0874
1.57076e-07,0.0883
1.57476e-07,0.0879
1.57876e-07,0.0881
1.58276e-07,0.0878
1.58676e-07,0.0883
1.59076e-07,0.0884
1.59476e-07,0.0888
1.59876e-07,0.0887
1.60276e-07,0.0889
1.60676e-07,0.0886
1.61076e-07,0.0885
1.61476e-07,0.0885
1.61876e-07,0.0891
1.62276e-07,0.0887
1.62676e-07,0.0891
1.63076e-07,0.0888
1.63476e-07,0.0893
1.63876e-07,0.0895
1.64276e-07,0.0897
1.64676e-07,0.0899
1.65076e-07,0.0905
1.65476e-07,0.0906
1.65876e-07,0.0911
1.66276e-07,0.0912
1.66676e-07,0.0919
1.67076e-07,0.0918
1.67476e-07,0.0921
1.67876e-07,0.0919
1.68276e-07,0.0925
1.68676e-07,0.0926
1.69076e-07,0.0928
1.69476e-07,0.0927
1.69876e-07,0.0928
1.70276e-07,0.0924
1.70676e-07,0.0924
1.71076e-07,0.0924
1.71476e-07,0.093
1.71876e-07,0.0928
1.72276e-07,0.0925
1.72676e-07,0.0927
1.73076e-07,0.093
1.73476e-07,0.0933
1.73876e-07,0.0933
1.74276e-07,0.093
1.74676e-07,0.0938
1.75076e-07,0.0938
1.75476e-07,0.094
1.75876e-07,0.0938
1.76276e-07,0.0943
1.76676e-07,0.0944
1.77076e-07,0.095
1.77476e-07,0.0947
1.77876e-07,0.0951
1.78276e-07,0.0951
1.78676e-07,0.0952
1.79076e-07,0.0954
1.79476e-07,0.0961
1.79876e-07,0.096
1.80276e-07,0.096
1.80676e-07,0.0961
1.81076e-07,0.0965
1.81476e-07,0.096
1.81876e-07,0.0962
1.82276e-07,0.0963
1.82676e-07,0.0966
1.83076e-07,0.0965
1.83476e-07,0.0972
1.83876e-07,0.097
1.84276e-07,0.0975
1.84676e-07,0.0971
1.85076e-07,0.097
1.85476e-07,0.0972
1.85876e-07,0.0972
1.86276e-07,0.0975
1.86676e-07,0.0975
1.87076e-07,0.0975
1.87476e-07,0.0979
1.87876e-07,0.0979
1.88276e-07,0.0984
1.88676e-07,0.0982
1.89076e-07,0.0983
1.89476e-07,0.0985
1.89876e-07,0.0988
1.90276e-07,0.0993
1.90676e-07,0.0997
1.91076e-07,0.0994
1.91476e-07,0.0994
1.91876e-07,0.0996
1.92276e-07,0.1002
1.92676e-07,0.1001
1.93076e-07,0.1002
1.93476e-07,0.1002
1.93876e-07,0.1007
1.94276e-07,0.1002
1.94676e-07,0.1003
1.95076e-07,0.1002
1.95476e-07,0.1006
1.95876e-07,0.1
1.96276e-07,0.0999
1.96676e-07,0.1002
1.97076e-07,0.1006
1.97476e-07,0.1005
1.97876e-07,0.1005
1.98276e-07,0.1005
1.98676e-07,0.1011
1.99076e-07,0.1008
1.99476e-07,0.1011
1.99876e-07,0.1015
2.00276e-07,0.1018
2.00676e-07,0.1016
2.01076e-07,0.1021
2.01476e-07,0.1024
2.01876e-07,0.1028
2.02276e-07,0.1027
2.02676e-07,0.103
2.03076e-07,0.103
2.03476e-07,0.1034
2.03876e-07,0.1031
2.04276e-07,0.1032
2.04676e-07,0.1033
2.05076e-07,0.1035
2.05476e-07,0.1031
2.05876e-07,0.1032
2.06276e-07,0.1032
2.06676e-07,0.1034
2.07076e-07,0.1031
2.07476e-07,0.1031
2.07876e-07,0.1032
2.08276e-07,0.1034
2.08676e-07,0.103
2.09076e-07,0.1033
2.09476e-07,0.1036
2.09876e-07,0.1043
2.10276e-07,0.1041
2.10676e-07,0.1047
2.11076e-07,0.1047
2.11476e-07,0.105
2.11876e-07,0.1052
2.12276e-07,0.1055
2.12676e-07,0.1059
2.13076e-07,0.106
2.13476e-07,0.1056
2.13876e-07,0.1057
2.14276e-07,0.1057
2.14676e-07,0.1061
2.15076e-07,0.1057
2.15476e-07,0.1056
2.15876e-07,0.1054
2.16276e-07,0.1056
2.16676e-07,0.1054
2.17076e-07,0.1055
2.17476e-07,0.1053
2.17876e-07,0.1055
2.18276e-07,0.1054
2.18676e-07,0.1056
2.19076e-07,0.1055
2.19476e-07,0.1058
2.19876e-07,0.1058
2.20276e-07,0.1061
2.20676e-07,0.1063
2.21076e-07,0.1066
2.21476e-07,0.1068
2.21876e-07,0.1071
2.22276e-07,0.1071
2.22676e-07,0.1077
2.23076e-07,0.1074
2.23476e-07,0.1075
2.23876e-07,0.1075
2.24276e-07,0.1078
2.24676e-07,0.1076
2.25076e-07,0.1083
2.25476e-07,0.1081
2.25876e-07,0.1083
2.26276e-07,0.1078
2.26676e-07,0.1077
2.27076e-07,0.1075
2.27476e-07,0.1073
2.27876e-07,0.1073
2.28276e-07,0.1075
2.28676e-07,0.1077
2.29076e-07,0.1077
2.29476e-07,0.1077
2.29876e-07,0.1077
2.30276e-07,0.1076
2.30676e-07,0.1078
2.31076e-07,0.1078
2.31476e-07,0.1082
2.31876e-07,0.1083
2.32276e-07,0.1087
2.32676e-07,0.1086
2.33076e-07,0.1088
2.33476e-07,0.109
2.33876e-07,0.1094
2.34276e-07,0.1093
2.34676e-07,0.1093
2.35076e-07,0.1095
2.35476e-07,0.1094
2.35876e-07,0.1095
2.36276e-07,0.1096
2.36676e-07,0.1094
2.37076e-07,0.1096
2.37476e-07,0.1091
2.37876e-07,0.1094
2.38276e-07,0.1093
2.38676e-07,0.1092
2.39076e-07,0.1089
2.39476e-07,0.1093
2.39876e-07,0.1091
2.40276e-07,0.1098
2.40676e-07,0.1095
2.41076e-07,0.1093
2.41476e-07,0.1092
2.41876e-07,0.1098
2.42276e-07,0.1099
2.42676e-07,0.1102
2.43076e-07,0.11
2.43476e-07,0.1104
2.43876e-07,0.1105
2.44276e-07,0.1104
2.44676e-07,0.1106
2.45076e-07,0.111
2.45476e-07,0.1105
2.45876e-07,0.1105
2.46276e-07,0.1105
2.46676e-07,0.1107
2.47076e-07,0.1106
2.47476e-07,0.1107
2.47876e-07,0.1106
2.48276e-07,0.1107
2.48676e-07,0.1105
2.49076e-07,0.1106
2.49476e-07,0.1106
2.49876e-07,0.1108
2.50276e-07,0.1105
